Type,Start,End,Duration,Start Conditions,Start Location,End Conditions,Notes,aStart,aEnd,timeToStart,timeToEnd
sleep,2021-12-16T07:25Z,2021-12-16T08:15Z,0:50,,,,,2021-12-15T22:25Z,2021-12-15T23:15Z,31.416666666666668,32.25
sleep,2021-12-16T19:36Z,2021-12-16T21:27Z,1:50,,,,,2021-12-16T10:36Z,2021-12-16T12:27Z,19.6,21.45
feed,2021-12-16T21:41Z,2021-12-16T21:54Z,00:13,00:08R,breast,00:04L,,2021-12-16T12:41Z,2021-12-16T12:54Z,21.683333333333334,21.9
sleep,2021-12-16T21:54Z,2021-12-17T04:05Z,6:10,,,,,2021-12-16T12:54Z,2021-12-16T19:05Z,21.9,28.083333333333332
feed,2021-12-17T04:05Z,2021-12-17T04:24Z,00:19,00:09R,breast,00:09L,,2021-12-16T19:05Z,2021-12-16T19:24Z,28.083333333333332,28.4
sleep,2021-12-17T04:24Z,2021-12-17T07:32Z,3:08,,,,,2021-12-16T19:24Z,2021-12-16T22:32Z,28.4,31.533333333333335
sleep,2021-12-17T08:58Z,2021-12-17T09:38Z,0:39,,,,,2021-12-16T23:58Z,2021-12-17T00:38Z,32.96666666666667,33.63333333333333
sleep,2021-12-17T20:49Z,2021-12-17T23:48Z,2:59,,,,,2021-12-17T11:49Z,2021-12-17T14:48Z,20.816666666666666,23.8
feed,2021-12-17T23:49Z,2021-12-18T00:01Z,00:12,00:06R,breast,00:05L,,2021-12-17T14:49Z,2021-12-17T15:01Z,23.816666666666666,24.016666666666666
sleep,2021-12-18T00:01Z,2021-12-18T03:33Z,3:31,,,,,2021-12-17T15:01Z,2021-12-17T18:33Z,24.016666666666666,27.55
feed,2021-12-18T03:33Z,2021-12-18T03:40Z,00:07,00:07R,breast,,,2021-12-17T18:33Z,2021-12-17T18:40Z,27.55,27.666666666666668
feed,2021-12-18T03:44Z,2021-12-18T03:53Z,00:09,,breast,00:09L,,2021-12-17T18:44Z,2021-12-17T18:53Z,27.733333333333334,27.883333333333333
sleep,2021-12-18T03:53Z,2021-12-18T06:51Z,2:57,,,,,2021-12-17T18:53Z,2021-12-17T21:51Z,27.883333333333333,30.85
sleep,2021-12-18T19:05Z,2021-12-18T21:41Z,2:35,,,,,2021-12-18T10:05Z,2021-12-18T12:41Z,19.083333333333332,21.683333333333334
feed,2021-12-18T21:43Z,2021-12-18T22:00Z,00:17,00:09R,breast,00:07L,,2021-12-18T12:43Z,2021-12-18T13:00Z,21.716666666666665,22
sleep,2021-12-18T22:00Z,2021-12-19T01:16Z,3:15,,,,,2021-12-18T13:00Z,2021-12-18T16:16Z,22,25.266666666666666
feed,2021-12-19T01:16Z,2021-12-19T01:35Z,00:19,00:07R,breast,00:11L,,2021-12-18T16:16Z,2021-12-18T16:35Z,25.266666666666666,25.583333333333332
sleep,2021-12-19T01:35Z,2021-12-19T05:32Z,3:57,,,,,2021-12-18T16:35Z,2021-12-18T20:32Z,25.583333333333332,29.533333333333335
feed,2021-12-19T05:32Z,2021-12-19T05:50Z,00:17,00:09R,breast,00:08L,,2021-12-18T20:32Z,2021-12-18T20:50Z,29.533333333333335,29.833333333333332
sleep,2021-12-19T05:50Z,2021-12-19T07:09Z,1:18,,,,,2021-12-18T20:50Z,2021-12-18T22:09Z,29.833333333333332,31.15
sleep,2021-12-19T08:45Z,2021-12-19T09:59Z,1:13,,,,,2021-12-18T23:45Z,2021-12-19T00:59Z,32.75,33.983333333333334
feed,2021-12-20T21:13Z,2021-12-20T21:34Z,00:21,00:09R,breast,00:11L,,2021-12-20T12:13Z,2021-12-20T12:34Z,21.216666666666665,21.566666666666666
sleep,2021-12-20T23:31Z,2021-12-21T00:04Z,0:32,,,,,2021-12-20T14:31Z,2021-12-20T15:04Z,23.516666666666666,24.066666666666666
feed,2021-12-21T00:05Z,2021-12-21T00:13Z,00:08,00:08R,breast,,,2021-12-20T15:05Z,2021-12-20T15:13Z,24.083333333333332,24.216666666666665
sleep,2021-12-21T00:30Z,2021-12-21T01:39Z,1:09,,,,,2021-12-20T15:30Z,2021-12-20T16:39Z,24.5,25.65
feed,2021-12-21T01:40Z,2021-12-21T01:47Z,00:07,00:03R,breast,00:03L,,2021-12-20T16:40Z,2021-12-20T16:47Z,25.666666666666668,25.783333333333335
feed,2021-12-21T01:56Z,2021-12-21T01:59Z,00:03,00:03R,breast,,,2021-12-20T16:56Z,2021-12-20T16:59Z,25.933333333333334,25.983333333333334
sleep,2021-12-21T02:16Z,2021-12-21T07:25Z,5:09,,,,,2021-12-20T17:16Z,2021-12-20T22:25Z,26.266666666666666,31.416666666666668
feed,2021-12-21T07:25Z,2021-12-21T07:37Z,00:12,00:06R,breast,00:06L,,2021-12-20T22:25Z,2021-12-20T22:37Z,31.416666666666668,31.616666666666667
sleep,2021-12-21T08:59Z,2021-12-21T11:20Z,2:21,,,,,2021-12-20T23:59Z,2021-12-21T02:20Z,32.983333333333334,35.333333333333336
sleep,2021-12-21T21:25Z,2021-12-21T23:49Z,2:23,,,,,2021-12-21T12:25Z,2021-12-21T14:49Z,21.416666666666668,23.816666666666666
feed,2021-12-21T23:49Z,2021-12-22T00:03Z,00:14,00:07R,breast,00:06L,,2021-12-21T14:49Z,2021-12-21T15:03Z,23.816666666666666,24.05
sleep,2021-12-22T00:03Z,2021-12-22T04:01Z,3:57,,,,,2021-12-21T15:03Z,2021-12-21T19:01Z,24.05,28.016666666666666
feed,2021-12-22T04:01Z,2021-12-22T04:17Z,00:16,00:08R,breast,00:07L,,2021-12-21T19:01Z,2021-12-21T19:17Z,28.016666666666666,28.283333333333335
sleep,2021-12-22T04:18Z,2021-12-22T07:36Z,3:17,,,,,2021-12-21T19:18Z,2021-12-21T22:36Z,28.3,31.6
sleep,2021-12-22T20:31Z,2021-12-22T21:13Z,0:41,,,,,2021-12-22T11:31Z,2021-12-22T12:13Z,20.516666666666666,21.216666666666665
feed,2021-12-22T21:13Z,2021-12-22T21:34Z,00:21,00:10R,breast,00:10L,,2021-12-22T12:13Z,2021-12-22T12:34Z,21.216666666666665,21.566666666666666
sleep,2021-12-22T21:40Z,2021-12-23T00:06Z,2:26,,,,,2021-12-22T12:40Z,2021-12-22T15:06Z,21.666666666666668,24.1
feed,2021-12-23T00:07Z,2021-12-23T00:27Z,00:20,00:11R,breast,00:09L,,2021-12-22T15:07Z,2021-12-22T15:27Z,24.116666666666667,24.45
sleep,2021-12-23T00:28Z,2021-12-23T01:44Z,1:15,,,,,2021-12-22T15:28Z,2021-12-22T16:44Z,24.466666666666665,25.733333333333334
feed,2021-12-23T01:44Z,2021-12-23T01:53Z,00:09,00:04R,breast,00:04L,,2021-12-22T16:44Z,2021-12-22T16:53Z,25.733333333333334,25.883333333333333
sleep,2021-12-23T01:54Z,2021-12-23T05:40Z,3:45,,,,,2021-12-22T16:54Z,2021-12-22T20:40Z,25.9,29.666666666666668
feed,2021-12-23T05:40Z,2021-12-23T05:53Z,00:12,00:06R,breast,00:06L,,2021-12-22T20:40Z,2021-12-22T20:53Z,29.666666666666668,29.883333333333333
sleep,2021-12-23T05:53Z,2021-12-23T09:27Z,3:33,,,,,2021-12-22T20:53Z,2021-12-23T00:27Z,29.883333333333333,33.45
sleep,2021-12-23T19:55Z,2021-12-23T20:31Z,0:35,,,,,2021-12-23T10:55Z,2021-12-23T11:31Z,19.916666666666668,20.516666666666666
feed,2021-12-23T20:30Z,2021-12-23T20:53Z,00:23,00:11R,breast,00:11L,,2021-12-23T11:30Z,2021-12-23T11:53Z,20.5,20.883333333333333
sleep,2021-12-23T20:52Z,2021-12-23T23:40Z,2:47,,,,,2021-12-23T11:52Z,2021-12-23T14:40Z,20.866666666666667,23.666666666666668
feed,2021-12-23T23:40Z,2021-12-23T23:54Z,00:14,00:07R,breast,00:06L,,2021-12-23T14:40Z,2021-12-23T14:54Z,23.666666666666668,23.9
sleep,2021-12-23T23:54Z,2021-12-24T02:57Z,3:02,,,,,2021-12-23T14:54Z,2021-12-23T17:57Z,23.9,26.95
feed,2021-12-24T02:57Z,2021-12-24T03:07Z,00:10,00:05R,breast,00:04L,,2021-12-23T17:57Z,2021-12-23T18:07Z,26.95,27.116666666666667
sleep,2021-12-24T03:07Z,2021-12-24T06:23Z,3:15,,,,,2021-12-23T18:07Z,2021-12-23T21:23Z,27.116666666666667,30.383333333333333
feed,2021-12-24T06:23Z,2021-12-24T06:36Z,00:13,00:13R,breast,,,2021-12-23T21:23Z,2021-12-23T21:36Z,30.383333333333333,30.6
sleep,2021-12-24T06:37Z,2021-12-24T10:04Z,3:27,,,,,2021-12-23T21:37Z,2021-12-24T01:04Z,30.616666666666667,34.06666666666667
sleep,2021-12-24T21:04Z,2021-12-24T23:13Z,2:08,,,,,2021-12-24T12:04Z,2021-12-24T14:13Z,21.066666666666666,23.216666666666665
feed,2021-12-24T23:13Z,2021-12-24T23:28Z,00:15,00:07R,breast,00:07L,,2021-12-24T14:13Z,2021-12-24T14:28Z,23.216666666666665,23.466666666666665
sleep,2021-12-24T23:27Z,2021-12-25T01:46Z,2:19,,,,,2021-12-24T14:27Z,2021-12-24T16:46Z,23.45,25.766666666666666
feed,2021-12-25T02:14Z,2021-12-25T02:28Z,00:14,00:04R,breast,00:09L,,2021-12-24T17:14Z,2021-12-24T17:28Z,26.233333333333334,26.466666666666665
feed,2021-12-25T02:45Z,2021-12-25T02:51Z,00:06,,breast,00:06L,,2021-12-24T17:45Z,2021-12-24T17:51Z,26.75,26.85
sleep,2021-12-25T02:51Z,2021-12-25T05:14Z,2:22,,,,,2021-12-24T17:51Z,2021-12-24T20:14Z,26.85,29.233333333333334
feed,2021-12-25T05:14Z,2021-12-25T05:28Z,00:14,00:07R,breast,00:07L,,2021-12-24T20:14Z,2021-12-24T20:28Z,29.233333333333334,29.466666666666665
sleep,2021-12-25T05:28Z,2021-12-25T09:20Z,3:51,,,,,2021-12-24T20:28Z,2021-12-25T00:20Z,29.466666666666665,33.333333333333336
sleep,2021-12-25T19:26Z,2021-12-25T22:53Z,3:27,,,,,2021-12-25T10:26Z,2021-12-25T13:53Z,19.433333333333334,22.883333333333333
feed,2021-12-25T22:53Z,2021-12-25T23:14Z,00:21,00:10R,breast,00:10L,,2021-12-25T13:53Z,2021-12-25T14:14Z,22.883333333333333,23.233333333333334
sleep,2021-12-25T23:14Z,2021-12-26T02:20Z,3:06,,,,,2021-12-25T14:14Z,2021-12-25T17:20Z,23.233333333333334,26.333333333333332
feed,2021-12-26T02:50Z,2021-12-26T03:03Z,00:13,00:06R,breast,00:06L,,2021-12-25T17:50Z,2021-12-25T18:03Z,26.833333333333332,27.05
sleep,2021-12-26T03:06Z,2021-12-26T06:47Z,3:41,,,,,2021-12-25T18:06Z,2021-12-25T21:47Z,27.1,30.783333333333335
sleep,2021-12-26T08:24Z,2021-12-26T09:05Z,0:41,,,,,2021-12-25T23:24Z,2021-12-26T00:05Z,32.4,33.083333333333336
sleep,2021-12-26T19:28Z,2021-12-26T22:20Z,2:52,,,,,2021-12-26T10:28Z,2021-12-26T13:20Z,19.466666666666665,22.333333333333332
feed,2021-12-26T22:21Z,2021-12-26T22:35Z,00:14,00:06R,breast,00:07L,,2021-12-26T13:21Z,2021-12-26T13:35Z,22.35,22.583333333333332
sleep,2021-12-26T22:35Z,2021-12-27T02:57Z,4:21,,,,,2021-12-26T13:35Z,2021-12-26T17:57Z,22.583333333333332,26.95
feed,2021-12-27T03:08Z,2021-12-27T03:22Z,00:13,00:13R,breast,00:00L,,2021-12-26T18:08Z,2021-12-26T18:22Z,27.133333333333333,27.366666666666667
sleep,2021-12-27T03:22Z,2021-12-27T08:32Z,5:09,,,,,2021-12-26T18:22Z,2021-12-26T23:32Z,27.366666666666667,32.53333333333333
sleep,2021-12-27T20:42Z,2021-12-27T22:45Z,2:02,,,,,2021-12-27T11:42Z,2021-12-27T13:45Z,20.7,22.75
feed,2021-12-27T22:45Z,2021-12-27T22:59Z,00:14,00:07R,breast,00:07L,,2021-12-27T13:45Z,2021-12-27T13:59Z,22.75,22.983333333333334
sleep,2021-12-27T22:58Z,2021-12-28T02:30Z,3:31,,,,,2021-12-27T13:58Z,2021-12-27T17:30Z,22.966666666666665,26.5
feed,2021-12-28T02:53Z,2021-12-28T03:01Z,00:08,00:04R,breast,00:04L,,2021-12-27T17:53Z,2021-12-27T18:01Z,26.883333333333333,27.016666666666666
sleep,2021-12-28T03:01Z,2021-12-28T06:26Z,3:25,,,,,2021-12-27T18:01Z,2021-12-27T21:26Z,27.016666666666666,30.433333333333334
feed,2021-12-28T06:27Z,2021-12-28T06:38Z,00:11,00:11R,breast,00:00L,,2021-12-27T21:27Z,2021-12-27T21:38Z,30.45,30.633333333333333
sleep,2021-12-28T06:38Z,2021-12-28T09:34Z,2:55,,,,,2021-12-27T21:38Z,2021-12-28T00:34Z,30.633333333333333,33.56666666666667
feed,2021-12-28T21:32Z,2021-12-28T21:44Z,00:12,00:06R,breast,00:06L,,2021-12-28T12:32Z,2021-12-28T12:44Z,21.533333333333335,21.733333333333334
sleep,2021-12-28T21:44Z,2021-12-29T01:25Z,3:41,,,,,2021-12-28T12:44Z,2021-12-28T16:25Z,21.733333333333334,25.416666666666668
feed,2021-12-29T01:45Z,2021-12-29T01:54Z,00:09,00:04R,breast,00:04L,,2021-12-28T16:45Z,2021-12-28T16:54Z,25.75,25.9
sleep,2021-12-29T01:54Z,2021-12-29T05:22Z,3:28,,,,,2021-12-28T16:54Z,2021-12-28T20:22Z,25.9,29.366666666666667
feed,2021-12-29T05:23Z,2021-12-29T05:34Z,00:11,00:11R,breast,00:00L,,2021-12-28T20:23Z,2021-12-28T20:34Z,29.383333333333333,29.566666666666666
sleep,2021-12-29T05:34Z,2021-12-29T08:07Z,2:32,,,,,2021-12-28T20:34Z,2021-12-28T23:07Z,29.566666666666666,32.11666666666667
sleep,2021-12-29T20:39Z,2021-12-29T22:05Z,1:25,,,,,2021-12-29T11:39Z,2021-12-29T13:05Z,20.65,22.083333333333332
feed,2021-12-29T22:05Z,2021-12-29T22:15Z,00:10,00:05R,breast,00:05L,,2021-12-29T13:05Z,2021-12-29T13:15Z,22.083333333333332,22.25
sleep,2021-12-29T22:15Z,2021-12-30T00:30Z,2:15,,,,,2021-12-29T13:15Z,2021-12-29T15:30Z,22.25,24.5
feed,2021-12-30T00:40Z,2021-12-30T00:52Z,00:11,00:11R,breast,00:00L,,2021-12-29T15:40Z,2021-12-29T15:52Z,24.666666666666668,24.866666666666667
sleep,2021-12-30T00:52Z,2021-12-30T04:13Z,3:21,,,,,2021-12-29T15:52Z,2021-12-29T19:13Z,24.866666666666667,28.216666666666665
feed,2021-12-30T04:23Z,2021-12-30T04:34Z,00:10,00:05R,breast,00:05L,,2021-12-29T19:23Z,2021-12-29T19:34Z,28.383333333333333,28.566666666666666
sleep,2021-12-30T04:34Z,2021-12-30T09:11Z,4:37,,,,,2021-12-29T19:34Z,2021-12-30T00:11Z,28.566666666666666,33.18333333333333
sleep,2021-12-30T20:27Z,2021-12-30T23:36Z,3:08,,,,,2021-12-30T11:27Z,2021-12-30T14:36Z,20.45,23.6
feed,2021-12-30T23:36Z,2021-12-30T23:48Z,00:12,00:06R,breast,00:06L,,2021-12-30T14:36Z,2021-12-30T14:48Z,23.6,23.8
sleep,2021-12-30T23:48Z,2021-12-31T04:55Z,5:07,,,,,2021-12-30T14:48Z,2021-12-30T19:55Z,23.8,28.916666666666668
feed,2021-12-31T04:56Z,2021-12-31T05:06Z,00:10,00:05R,breast,00:05L,,2021-12-30T19:56Z,2021-12-30T20:06Z,28.933333333333334,29.1
sleep,2021-12-31T05:06Z,2021-12-31T08:13Z,3:07,,,,,2021-12-30T20:06Z,2021-12-30T23:13Z,29.1,32.21666666666667
sleep,2021-12-31T19:30Z,2021-12-31T23:12Z,3:42,,,,,2021-12-31T10:30Z,2021-12-31T14:12Z,19.5,23.2
feed,2021-12-31T23:12Z,2021-12-31T23:23Z,00:11,00:05R,breast,00:05L,,2021-12-31T14:12Z,2021-12-31T14:23Z,23.2,23.383333333333333
sleep,2021-12-31T23:23Z,2022-01-01T03:35Z,4:12,,,,,2021-12-31T14:23Z,2021-12-31T18:35Z,23.383333333333333,27.583333333333332
feed,2022-01-01T03:43Z,2022-01-01T03:53Z,00:10,00:05R,breast,00:05L,,2021-12-31T18:43Z,2021-12-31T18:53Z,27.716666666666665,27.883333333333333
sleep,2022-01-01T03:53Z,2022-01-01T07:43Z,3:50,,,,,2021-12-31T18:53Z,2021-12-31T22:43Z,27.883333333333333,31.716666666666665
sleep,2022-01-01T19:34Z,2022-01-01T21:48Z,2:13,,,,,2022-01-01T10:34Z,2022-01-01T12:48Z,19.566666666666666,21.8
feed,2022-01-01T21:48Z,2022-01-01T21:59Z,00:10,00:05R,breast,00:05L,,2022-01-01T12:48Z,2022-01-01T12:59Z,21.8,21.983333333333334
feed,2022-01-01T22:05Z,2022-01-01T22:16Z,00:11,00:05R,breast,00:05L,,2022-01-01T13:05Z,2022-01-01T13:16Z,22.083333333333332,22.266666666666666
sleep,2022-01-01T22:18Z,2022-01-02T02:47Z,4:29,,,,,2022-01-01T13:18Z,2022-01-01T17:47Z,22.3,26.783333333333335
feed,2022-01-02T02:55Z,2022-01-02T03:11Z,00:16,00:08R,breast,00:08L,,2022-01-01T17:55Z,2022-01-01T18:11Z,26.916666666666668,27.183333333333334
sleep,2022-01-02T03:11Z,2022-01-02T07:26Z,4:14,,,,,2022-01-01T18:11Z,2022-01-01T22:26Z,27.183333333333334,31.433333333333334
sleep,2022-01-02T20:17Z,2022-01-02T21:07Z,0:50,,,upset,,2022-01-02T11:17Z,2022-01-02T12:07Z,20.283333333333335,21.116666666666667
feed,2022-01-02T21:07Z,2022-01-02T21:20Z,00:13,00:06R,breast,00:06L,,2022-01-02T12:07Z,2022-01-02T12:20Z,21.116666666666667,21.333333333333332
sleep,2022-01-02T21:19Z,2022-01-02T23:31Z,2:11,,,,,2022-01-02T12:19Z,2022-01-02T14:31Z,21.316666666666666,23.516666666666666
feed,2022-01-02T23:31Z,2022-01-02T23:42Z,00:11,00:05R,breast,00:05L,,2022-01-02T14:31Z,2022-01-02T14:42Z,23.516666666666666,23.7
sleep,2022-01-02T23:44Z,2022-01-03T02:56Z,3:12,,,,,2022-01-02T14:44Z,2022-01-02T17:56Z,23.733333333333334,26.933333333333334
feed,2022-01-03T03:01Z,2022-01-03T03:13Z,00:12,00:06R,breast,00:06L,,2022-01-02T18:01Z,2022-01-02T18:13Z,27.016666666666666,27.216666666666665
sleep,2022-01-03T03:14Z,2022-01-03T07:31Z,4:17,,,,,2022-01-02T18:14Z,2022-01-02T22:31Z,27.233333333333334,31.516666666666666
sleep,2022-01-03T19:28Z,2022-01-03T23:15Z,3:46,,,,,2022-01-03T10:28Z,2022-01-03T14:15Z,19.466666666666665,23.25
feed,2022-01-03T23:15Z,2022-01-03T23:28Z,00:13,00:06R,breast,00:06L,,2022-01-03T14:15Z,2022-01-03T14:28Z,23.25,23.466666666666665
sleep,2022-01-03T23:28Z,2022-01-04T02:39Z,3:11,,,,,2022-01-03T14:28Z,2022-01-03T17:39Z,23.466666666666665,26.65
feed,2022-01-04T02:44Z,2022-01-04T02:56Z,00:12,00:06R,breast,00:06L,,2022-01-03T17:44Z,2022-01-03T17:56Z,26.733333333333334,26.933333333333334
sleep,2022-01-04T02:56Z,2022-01-04T07:08Z,4:12,,,,,2022-01-03T17:56Z,2022-01-03T22:08Z,26.933333333333334,31.133333333333333
sleep,2022-01-04T20:34Z,2022-01-04T22:06Z,1:32,,,,,2022-01-04T11:34Z,2022-01-04T13:06Z,20.566666666666666,22.1
feed,2022-01-04T22:07Z,2022-01-04T22:17Z,00:10,00:05R,breast,00:05L,,2022-01-04T13:07Z,2022-01-04T13:17Z,22.116666666666667,22.283333333333335
feed,2022-01-04T22:44Z,2022-01-04T22:54Z,00:10,00:05R,breast,00:05L,,2022-01-04T13:44Z,2022-01-04T13:54Z,22.733333333333334,22.9
sleep,2022-01-04T22:54Z,2022-01-05T02:18Z,3:23,,,,,2022-01-04T13:54Z,2022-01-04T17:18Z,22.9,26.3
feed,2022-01-05T02:21Z,2022-01-05T02:32Z,00:11,00:11R,breast,00:00L,,2022-01-04T17:21Z,2022-01-04T17:32Z,26.35,26.533333333333335
sleep,2022-01-05T02:32Z,2022-01-05T07:10Z,4:37,,,,,2022-01-04T17:32Z,2022-01-04T22:10Z,26.533333333333335,31.166666666666668
sleep,2022-01-05T08:53Z,2022-01-05T09:34Z,0:41,,,,,2022-01-04T23:53Z,2022-01-05T00:34Z,32.88333333333333,33.56666666666667
sleep,2022-01-05T19:45Z,2022-01-05T22:30Z,2:45,,,,,2022-01-05T10:45Z,2022-01-05T13:30Z,19.75,22.5
feed,2022-01-05T22:30Z,2022-01-05T22:40Z,00:10,00:05R,breast,00:05L,,2022-01-05T13:30Z,2022-01-05T13:40Z,22.5,22.666666666666668
sleep,2022-01-05T22:40Z,2022-01-06T01:05Z,2:25,,,,,2022-01-05T13:40Z,2022-01-05T16:05Z,22.666666666666668,25.083333333333332
feed,2022-01-06T01:10Z,2022-01-06T01:21Z,00:11,00:05R,breast,00:05L,,2022-01-05T16:10Z,2022-01-05T16:21Z,25.166666666666668,25.35
sleep,2022-01-06T01:21Z,2022-01-06T05:15Z,3:53,,,,,2022-01-05T16:21Z,2022-01-05T20:15Z,25.35,29.25
feed,2022-01-06T05:22Z,2022-01-06T05:35Z,00:13,00:06R,breast,00:06L,,2022-01-05T20:22Z,2022-01-05T20:35Z,29.366666666666667,29.583333333333332
sleep,2022-01-06T06:20Z,2022-01-06T08:11Z,1:51,,,,,2022-01-05T21:20Z,2022-01-05T23:11Z,30.333333333333332,32.18333333333333
sleep,2022-01-06T19:08Z,2022-01-06T21:19Z,2:10,,,,,2022-01-06T10:08Z,2022-01-06T12:19Z,19.133333333333333,21.316666666666666
feed,2022-01-06T21:30Z,2022-01-06T21:44Z,00:14,00:07R,breast,00:07L,,2022-01-06T12:30Z,2022-01-06T12:44Z,21.5,21.733333333333334
sleep,2022-01-06T22:53Z,2022-01-07T02:40Z,3:47,,,,,2022-01-06T13:53Z,2022-01-06T17:40Z,22.883333333333333,26.666666666666668
feed,2022-01-07T02:40Z,2022-01-07T02:50Z,00:10,00:04R,breast,00:05L,,2022-01-06T17:40Z,2022-01-06T17:50Z,26.666666666666668,26.833333333333332
sleep,2022-01-07T02:51Z,2022-01-07T07:02Z,4:10,,,,,2022-01-06T17:51Z,2022-01-06T22:02Z,26.85,31.033333333333335
sleep,2022-01-07T08:38Z,2022-01-07T10:01Z,1:23,,,,,2022-01-06T23:38Z,2022-01-07T01:01Z,32.63333333333333,34.016666666666666
sleep,2022-01-07T20:09Z,2022-01-07T22:05Z,1:56,,,,,2022-01-07T11:09Z,2022-01-07T13:05Z,20.15,22.083333333333332
feed,2022-01-07T22:05Z,2022-01-07T22:20Z,00:15,00:07R,breast,00:07L,,2022-01-07T13:05Z,2022-01-07T13:20Z,22.083333333333332,22.333333333333332
sleep,2022-01-07T22:20Z,2022-01-08T01:35Z,3:15,,,,,2022-01-07T13:20Z,2022-01-07T16:35Z,22.333333333333332,25.583333333333332
feed,2022-01-08T01:35Z,2022-01-08T01:48Z,00:12,00:12R,breast,00:00L,,2022-01-07T16:35Z,2022-01-07T16:48Z,25.583333333333332,25.8
sleep,2022-01-08T01:48Z,2022-01-08T05:30Z,3:42,,,,,2022-01-07T16:48Z,2022-01-07T20:30Z,25.8,29.5
feed,2022-01-08T05:44Z,2022-01-08T05:54Z,00:10,00:05R,breast,00:05L,,2022-01-07T20:44Z,2022-01-07T20:54Z,29.733333333333334,29.9
sleep,2022-01-08T05:54Z,2022-01-08T08:38Z,2:43,,,,,2022-01-07T20:54Z,2022-01-07T23:38Z,29.9,32.63333333333333
sleep,2022-01-08T20:36Z,2022-01-08T22:27Z,1:51,,,,,2022-01-08T11:36Z,2022-01-08T13:27Z,20.6,22.45
feed,2022-01-08T22:27Z,2022-01-08T22:40Z,00:12,00:12R,breast,00:00L,,2022-01-08T13:27Z,2022-01-08T13:40Z,22.45,22.666666666666668
sleep,2022-01-08T22:40Z,2022-01-09T02:20Z,3:40,,,,,2022-01-08T13:40Z,2022-01-08T17:20Z,22.666666666666668,26.333333333333332
feed,2022-01-09T02:25Z,2022-01-09T02:37Z,00:12,00:06R,breast,00:06L,,2022-01-08T17:25Z,2022-01-08T17:37Z,26.416666666666668,26.616666666666667
sleep,2022-01-09T02:37Z,2022-01-09T07:52Z,5:14,,,,,2022-01-08T17:37Z,2022-01-08T22:52Z,26.616666666666667,31.866666666666667
sleep,2022-01-09T20:49Z,2022-01-09T21:45Z,0:55,,,,,2022-01-09T11:49Z,2022-01-09T12:45Z,20.816666666666666,21.75
feed,2022-01-09T21:45Z,2022-01-09T22:03Z,00:18,00:09R,breast,00:09L,,2022-01-09T12:45Z,2022-01-09T13:03Z,21.75,22.05
sleep,2022-01-09T22:11Z,2022-01-10T02:32Z,4:21,,,,,2022-01-09T13:11Z,2022-01-09T17:32Z,22.183333333333334,26.533333333333335
feed,2022-01-10T02:34Z,2022-01-10T02:46Z,00:12,00:06R,breast,00:06L,,2022-01-09T17:34Z,2022-01-09T17:46Z,26.566666666666666,26.766666666666666
sleep,2022-01-10T02:50Z,2022-01-10T06:40Z,3:50,,,,,2022-01-09T17:50Z,2022-01-09T21:40Z,26.833333333333332,30.666666666666668
sleep,2022-01-10T08:12Z,2022-01-10T08:38Z,0:26,,,,,2022-01-09T23:12Z,2022-01-09T23:38Z,32.2,32.63333333333333
sleep,2022-01-10T19:09Z,2022-01-10T19:21Z,0:12,,,upset,,2022-01-10T10:09Z,2022-01-10T10:21Z,19.15,19.35
sleep,2022-01-10T19:45Z,2022-01-10T21:21Z,1:35,,,,,2022-01-10T10:45Z,2022-01-10T12:21Z,19.75,21.35
sleep,2022-01-10T21:40Z,2022-01-11T02:11Z,4:31,,,,,2022-01-10T12:40Z,2022-01-10T17:11Z,21.666666666666668,26.183333333333334
feed,2022-01-11T02:12Z,2022-01-11T02:22Z,00:10,00:05R,breast,00:05L,,2022-01-10T17:12Z,2022-01-10T17:22Z,26.2,26.366666666666667
sleep,2022-01-11T02:22Z,2022-01-11T04:38Z,2:15,,,,,2022-01-10T17:22Z,2022-01-10T19:38Z,26.366666666666667,28.633333333333333
feed,2022-01-11T04:40Z,2022-01-11T04:50Z,00:10,00:05R,breast,00:05L,,2022-01-10T19:40Z,2022-01-10T19:50Z,28.666666666666668,28.833333333333332
feed,2022-01-11T05:03Z,2022-01-11T05:11Z,00:08,00:04R,breast,00:04L,,2022-01-10T20:03Z,2022-01-10T20:11Z,29.05,29.183333333333334
feed,2022-01-11T05:30Z,2022-01-11T05:40Z,00:10,00:05R,breast,00:05L,,2022-01-10T20:30Z,2022-01-10T20:40Z,29.5,29.666666666666668
sleep,2022-01-11T05:43Z,2022-01-11T08:25Z,2:42,,,,,2022-01-10T20:43Z,2022-01-10T23:25Z,29.716666666666665,32.416666666666664
sleep,2022-01-11T20:27Z,2022-01-11T22:09Z,1:41,,,,,2022-01-11T11:27Z,2022-01-11T13:09Z,20.45,22.15
feed,2022-01-11T22:10Z,2022-01-11T22:20Z,00:10,00:05R,breast,00:05L,,2022-01-11T13:10Z,2022-01-11T13:20Z,22.166666666666668,22.333333333333332
sleep,2022-01-11T22:20Z,2022-01-12T02:23Z,4:02,,,,,2022-01-11T13:20Z,2022-01-11T17:23Z,22.333333333333332,26.383333333333333
feed,2022-01-12T02:26Z,2022-01-12T02:39Z,00:13,00:06R,breast,00:06L,,2022-01-11T17:26Z,2022-01-11T17:39Z,26.433333333333334,26.65
